"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11"
"247","0.0010","0.0000","0.9610","0.0260","0.0120","0.0010","0.0000","0.9830","0.0150","0.0010","247"
"248","0.0000","0.0000","0.8410","0.0000","0.1590","0.0000","0.0000","0.9240","0.0000","0.0760","248"
"249","0.0040","0.0140","0.0310","0.4160","0.5350","0.0010","0.0170","0.0160","0.2088","0.7572","249"
"250","0.0000","0.0000","1.0000","0.0000","0.0000","0.0000","0.0000","1.0000","0.0000","0.0000","250"
"251","0.0000","0.0000","0.9980","0.0000","0.0020","0.0000","0.0000","1.0000","0.0000","0.0000","251"
"252","0.0010","0.0010","0.9900","0.0000","0.0080","0.0000","0.0000","0.9990","0.0000","0.0010","252"
"253","0.0000","0.0000","0.9059","0.0000","0.0941","0.0000","0.0000","0.9590","0.0000","0.0410","253"
"254","0.0000","0.0000","0.9990","0.0000","0.0010","0.0000","0.0000","1.0000","0.0000","0.0000","254"
"255","0.0000","0.0000","0.8530","0.0060","0.1410","0.0000","0.0000","0.9570","0.0000","0.0430","255"
"256","0.0000","0.0000","1.0000","0.0000","0.0000","0.0000","0.0000","1.0000","0.0000","0.0000","256"
"257","0.0000","0.0000","1.0000","0.0000","0.0000","0.0000","0.0000","1.0000","0.0000","0.0000","257"
"258","0.0000","0.0000","0.7070","0.0000","0.2930","0.0000","0.0000","0.7440","0.0000","0.2560","258"
"259","0.0000","0.0000","0.9970","0.0000","0.0030","0.0000","0.0000","0.9990","0.0000","0.0010","259"
"260","0.0000","0.0080","0.7940","0.0100","0.1880","0.0000","0.0070","0.8529","0.0060","0.1341","260"
"261","0.0000","0.0000","0.9840","0.0000","0.0160","0.0000","0.0000","0.9920","0.0000","0.0080","261"
"262","0.0000","0.0000","1.0000","0.0000","0.0000","0.0000","0.0000","1.0000","0.0000","0.0000","262"
"263","0.0000","0.0000","0.9690","0.0010","0.0300","0.0000","0.0000","0.9870","0.0000","0.0130","263"
"264","0.0010","0.0000","0.9920","0.0000","0.0070","0.0000","0.0000","0.9990","0.0000","0.0010","264"
"265","0.0000","0.0000","0.9970","0.0020","0.0010","0.0000","0.0000","0.9990","0.0010","0.0000","265"
"266","0.0000","0.0000","0.6810","0.0020","0.3170","0.0000","0.0000","0.8830","0.0020","0.1150","266"
"267","0.0000","0.0000","0.9980","0.0000","0.0020","0.0000","0.0000","1.0000","0.0000","0.0000","267"
"268","0.0030","0.0110","0.4340","0.0000","0.5520","0.0000","0.0080","0.2560","0.0000","0.7360","268"
"269","0.0000","0.0000","0.9520","0.0000","0.0480","0.0000","0.0000","0.9850","0.0000","0.0150","269"
"270","0.0000","0.0000","1.0000","0.0000","0.0000","0.0000","0.0000","1.0000","0.0000","0.0000","270"
"271","0.0000","0.0000","0.9940","0.0000","0.0060","0.0000","0.0000","0.9970","0.0000","0.0030","271"
"272","0.0000","0.0000","0.9970","0.0000","0.0030","0.0000","0.0000","1.0000","0.0000","0.0000","272"
"273","0.0000","0.0000","1.0000","0.0000","0.0000","0.0000","0.0000","1.0000","0.0000","0.0000","273"
"274","0.0010","0.0000","0.7373","0.0010","0.2607","0.0000","0.0000","0.9910","0.0000","0.0090","274"
"275","0.0000","0.0000","1.0000","0.0000","0.0000","0.0000","0.0000","1.0000","0.0000","0.0000","275"
"276","0.0000","0.0000","0.9890","0.0000","0.0110","0.0000","0.0000","0.9950","0.0000","0.0050","276"
"277","0.0030","0.0260","0.5485","0.0631","0.3594","0.0020","0.0060","0.7782","0.0519","0.1618","277"
"278","0.0000","0.0000","0.9960","0.0000","0.0040","0.0000","0.0000","0.9990","0.0000","0.0010","278"
"279","0.0000","0.0000","1.0000","0.0000","0.0000","0.0000","0.0000","1.0000","0.0000","0.0000","279"
"280","0.0000","0.0000","0.7107","0.0000","0.2893","0.0000","0.0000","0.8230","0.0000","0.1770","280"
"281","0.0000","0.0000","0.9720","0.0000","0.0280","0.0000","0.0000","0.9930","0.0000","0.0070","281"
"282","0.0000","0.0000","0.9730","0.0000","0.0270","0.0000","0.0000","0.9980","0.0000","0.0020","282"
"283","0.0000","0.0000","0.6810","0.0020","0.3170","0.0000","0.0000","0.9159","0.0010","0.0831","283"
"284","0.0000","0.0000","0.9970","0.0000","0.0030","0.0000","0.0000","1.0000","0.0000","0.0000","284"
"285","0.0000","0.0000","0.9440","0.0000","0.0560","0.0000","0.0000","0.9930","0.0000","0.0070","285"
"286","0.0000","0.0000","0.9960","0.0000","0.0040","0.0000","0.0000","0.9990","0.0000","0.0010","286"
"287","0.0000","0.0000","1.0000","0.0000","0.0000","0.0000","0.0000","1.0000","0.0000","0.0000","287"
"288","0.0000","0.0000","1.0000","0.0000","0.0000","0.0000","0.0000","1.0000","0.0000","0.0000","288"
"289","0.0000","0.0000","0.7220","0.0410","0.2370","0.0000","0.0000","0.8348","0.0160","0.1491","289"
"290","0.0000","0.0000","0.8410","0.0000","0.1590","0.0000","0.0000","0.8880","0.0000","0.1120","290"
"291","0.0020","0.0010","0.6890","0.0650","0.2430","0.0040","0.0000","0.6720","0.0490","0.2750","291"
"292","0.0000","0.0000","0.9940","0.0000","0.0060","0.0000","0.0000","0.9960","0.0000","0.0040","292"
"293","0.0000","0.0010","0.9680","0.0100","0.0210","0.0000","0.0010","0.9860","0.0090","0.0040","293"
"294","0.0000","0.0000","0.9990","0.0000","0.0010","0.0000","0.0000","1.0000","0.0000","0.0000","294"
"295","0.0000","0.0000","0.9490","0.0000","0.0510","0.0000","0.0000","0.9960","0.0000","0.0040","295"
"296","0.0000","0.0000","0.9970","0.0000","0.0030","0.0000","0.0000","0.9990","0.0000","0.0010","296"
"297","0.0000","0.0000","0.9870","0.0000","0.0130","0.0000","0.0000","0.9970","0.0000","0.0030","297"
"298","0.0000","0.0000","1.0000","0.0000","0.0000","0.0000","0.0000","1.0000","0.0000","0.0000","298"
"299","0.0000","0.0000","0.5936","0.0010","0.4054","0.0000","0.0000","0.6940","0.0010","0.3050","299"
"300","0.0000","0.0000","0.9890","0.0000","0.0110","0.0000","0.0000","0.9960","0.0000","0.0040","300"
"301","0.0010","0.0000","0.9900","0.0000","0.0090","0.0010","0.0000","0.9980","0.0000","0.0010","301"
"302","0.0000","0.0000","0.1592","0.0000","0.8408","0.0000","0.0000","0.0490","0.0000","0.9510","302"
"303","0.0000","0.0000","1.0000","0.0000","0.0000","0.0000","0.0000","1.0000","0.0000","0.0000","303"
"304","0.0010","0.0070","0.9740","0.0000","0.0180","0.0000","0.0050","0.9920","0.0000","0.0030","304"
"305","0.0000","0.0000","0.2610","0.0010","0.7380","0.0000","0.0000","0.3624","0.0000","0.6376","305"
"306","0.0000","0.0000","0.8160","0.0000","0.1840","0.0000","0.0000","0.9300","0.0000","0.0700","306"
"307","0.0000","0.0010","0.7680","0.0580","0.1730","0.0000","0.0000","0.8991","0.0220","0.0789","307"
"308","0.0000","0.0000","0.9910","0.0000","0.0090","0.0000","0.0000","0.9960","0.0000","0.0040","308"
"309","0.3556","0.0430","0.4825","0.0010","0.1179","0.7768","0.0350","0.1592","0.0000","0.0290","309"
"310","0.0000","0.0000","0.9970","0.0000","0.0030","0.0000","0.0000","1.0000","0.0000","0.0000","310"
"311","0.0000","0.0000","0.9720","0.0000","0.0280","0.0000","0.0000","0.9660","0.0000","0.0340","311"
"312","0.0000","0.0000","0.9980","0.0000","0.0020","0.0000","0.0000","0.9990","0.0000","0.0010","312"
"313","0.0010","0.0010","0.8162","0.0020","0.1798","0.0000","0.0010","0.9720","0.0010","0.0260","313"
"314","0.0000","0.0000","0.9960","0.0000","0.0040","0.0000","0.0000","1.0000","0.0000","0.0000","314"
"315","0.0000","0.0000","0.9660","0.0000","0.0340","0.0000","0.0000","0.9980","0.0000","0.0020","315"
"316","0.0010","0.0000","0.0190","0.0110","0.9690","0.0000","0.0000","0.0020","0.0010","0.9970","316"
"317","0.0000","0.0000","0.9850","0.0000","0.0150","0.0000","0.0000","0.9910","0.0000","0.0090","317"
"318","0.0000","0.0000","0.1870","0.0000","0.8130","0.0000","0.0000","0.0620","0.0000","0.9380","318"
"319","0.0000","0.0000","0.9350","0.0000","0.0650","0.0000","0.0000","0.9690","0.0000","0.0310","319"
"320","0.0000","0.0000","0.9460","0.0000","0.0540","0.0000","0.0000","0.9489","0.0000","0.0511","320"
"321","0.0000","0.0010","0.9710","0.0000","0.0280","0.0000","0.0000","0.9980","0.0000","0.0020","321"
"322","0.0000","0.0000","0.9380","0.0000","0.0620","0.0000","0.0000","0.9550","0.0000","0.0450","322"
"323","0.0010","0.0000","0.8478","0.0030","0.1481","0.0000","0.0000","0.9350","0.0000","0.0650","323"
"324","0.0000","0.0000","0.7880","0.0020","0.2100","0.0000","0.0000","0.9350","0.0020","0.0630","324"
"325","0.0000","0.0000","0.9980","0.0000","0.0020","0.0000","0.0000","1.0000","0.0000","0.0000","325"
"326","0.0000","0.0000","1.0000","0.0000","0.0000","0.0000","0.0000","1.0000","0.0000","0.0000","326"
"327","0.0000","0.0000","0.9520","0.0000","0.0480","0.0000","0.0000","0.9900","0.0000","0.0100","327"
"328","0.0020","0.0000","0.1410","0.0000","0.8570","0.0000","0.0000","0.0620","0.0000","0.9380","328"
"329","0.0000","0.0000","0.9990","0.0000","0.0010","0.0000","0.0000","1.0000","0.0000","0.0000","329"
"330","0.0000","0.0000","0.9960","0.0000","0.0040","0.0000","0.0000","0.9990","0.0000","0.0010","330"
"331","0.0000","0.0000","0.9490","0.0390","0.0120","0.0000","0.0000","0.9890","0.0110","0.0000","331"
"332","0.0000","0.0000","0.9990","0.0000","0.0010","0.0000","0.0000","1.0000","0.0000","0.0000","332"
"333","0.0020","0.0000","0.7520","0.0050","0.2410","0.0010","0.0000","0.9281","0.0010","0.0699","333"
"334","0.0000","0.0000","0.9900","0.0010","0.0090","0.0000","0.0000","1.0000","0.0000","0.0000","334"
"335","0.0000","0.0000","0.9970","0.0000","0.0030","0.0000","0.0000","1.0000","0.0000","0.0000","335"
"336","0.0000","0.0000","0.9490","0.0000","0.0510","0.0000","0.0000","0.9550","0.0000","0.0450","336"
"337","0.0000","0.0000","0.9810","0.0000","0.0190","0.0000","0.0000","0.9930","0.0000","0.0070","337"
"338","0.0000","0.0000","1.0000","0.0000","0.0000","0.0000","0.0000","1.0000","0.0000","0.0000","338"
"339","0.0020","0.0000","0.8050","0.0020","0.1910","0.0000","0.0000","0.8200","0.0010","0.1790","339"
"340","0.0000","0.0000","0.9950","0.0000","0.0050","0.0000","0.0000","0.9980","0.0000","0.0020","340"
"341","0.0000","0.0000","0.9940","0.0000","0.0060","0.0000","0.0000","0.9990","0.0000","0.0010","341"
"342","0.0000","0.0000","0.8082","0.0010","0.1908","0.0000","0.0000","0.9291","0.0010","0.0699","342"
"343","0.0000","0.0000","0.8770","0.0000","0.1230","0.0000","0.0000","0.6640","0.0000","0.3360","343"
"344","0.0000","0.0000","0.6260","0.0000","0.3740","0.0000","0.0000","0.8430","0.0000","0.1570","344"
"345","0.0000","0.0030","0.9550","0.0080","0.0340","0.0000","0.0000","0.9790","0.0020","0.0190","345"
"346","0.0000","0.0000","0.9610","0.0000","0.0390","0.0000","0.0000","0.9470","0.0000","0.0530","346"
"347","0.0000","0.0000","0.8610","0.0000","0.1390","0.0000","0.0000","0.9470","0.0000","0.0530","347"
"348","0.0000","0.0000","0.9890","0.0000","0.0110","0.0000","0.0000","0.9990","0.0000","0.0010","348"
"349","0.0020","0.0000","0.0190","0.0000","0.9790","0.0000","0.0000","0.0040","0.0000","0.9960","349"
"350","0.3820","0.0590","0.5270","0.0000","0.0320","0.5574","0.0210","0.4126","0.0000","0.0090","350"
"351","0.0000","0.0000","0.9930","0.0000","0.0070","0.0000","0.0000","1.0000","0.0000","0.0000","351"
"352","0.0000","0.0000","0.9750","0.0070","0.0180","0.0000","0.0000","0.9930","0.0020","0.0050","352"
"353","0.0000","0.0000","0.9440","0.0000","0.0560","0.0000","0.0000","0.9850","0.0000","0.0150","353"
"354","0.0000","0.0000","1.0000","0.0000","0.0000","0.0000","0.0000","1.0000","0.0000","0.0000","354"
"355","0.0000","0.0000","1.0000","0.0000","0.0000","0.0000","0.0000","1.0000","0.0000","0.0000","355"
"356","0.0000","0.0000","0.9670","0.0000","0.0330","0.0000","0.0000","0.9870","0.0000","0.0130","356"
"357","0.0000","0.0000","0.7430","0.0010","0.2560","0.0000","0.0000","0.9510","0.0000","0.0490","357"
"358","0.0270","0.1730","0.0180","0.5370","0.2450","0.0080","0.5810","0.0160","0.2530","0.1420","358"
"359","0.8590","0.0100","0.0030","0.0000","0.1280","0.9770","0.0000","0.0010","0.0000","0.0220","359"
"360","0.0000","0.0000","0.2460","0.0000","0.7540","0.0000","0.0000","0.0460","0.0000","0.9540","360"
"361","0.0000","0.0000","1.0000","0.0000","0.0000","0.0000","0.0000","1.0000","0.0000","0.0000","361"
"362","0.0000","0.0000","0.9630","0.0000","0.0370","0.0000","0.0000","0.9930","0.0000","0.0070","362"
"363","0.0000","0.0000","0.9960","0.0000","0.0040","0.0000","0.0000","0.9980","0.0000","0.0020","363"
"364","0.0130","0.0070","0.5015","0.0390","0.4394","0.0220","0.0030","0.7087","0.0410","0.2252","364"
"365","0.0000","0.0000","0.8370","0.0000","0.1630","0.0000","0.0000","0.9810","0.0000","0.0190","365"
"366","0.0000","0.0000","0.9210","0.0090","0.0700","0.0000","0.0000","0.9630","0.0040","0.0330","366"
"367","0.0000","0.0000","1.0000","0.0000","0.0000","0.0000","0.0000","1.0000","0.0000","0.0000","367"
"368","0.0000","0.0000","0.9950","0.0000","0.0050","0.0000","0.0000","0.9990","0.0000","0.0010","368"
"369","0.0000","0.0000","0.5290","0.0000","0.4710","0.0000","0.0000","0.9180","0.0000","0.0820","369"
"370","0.0000","0.0000","0.9640","0.0000","0.0360","0.0000","0.0000","0.9890","0.0000","0.0110","370"
"371","0.0000","0.0000","0.9820","0.0000","0.0180","0.0000","0.0000","0.9970","0.0000","0.0030","371"
"372","0.0000","0.0000","1.0000","0.0000","0.0000","0.0000","0.0000","1.0000","0.0000","0.0000","372"
"373","0.0000","0.0000","0.9130","0.0580","0.0290","0.0000","0.0000","0.9600","0.0360","0.0040","373"
"374","0.0000","0.0000","0.9780","0.0000","0.0220","0.0000","0.0000","0.9910","0.0000","0.0090","374"
"375","0.0000","0.0000","0.9830","0.0000","0.0170","0.0000","0.0000","0.9910","0.0000","0.0090","375"
"376","0.1410","0.0000","0.7810","0.0010","0.0770","0.1532","0.0000","0.8418","0.0000","0.0050","376"
"377","0.0000","0.0000","0.9240","0.0000","0.0760","0.0000","0.0000","0.9340","0.0000","0.0660","377"
"378","0.0000","0.0000","1.0000","0.0000","0.0000","0.0000","0.0000","1.0000","0.0000","0.0000","378"
"379","0.0000","0.0000","0.9990","0.0000","0.0010","0.0000","0.0000","1.0000","0.0000","0.0000","379"
"380","0.0030","0.0000","0.9550","0.0130","0.0290","0.0040","0.0000","0.9690","0.0120","0.0150","380"
"381","0.0000","0.0000","0.8260","0.0000","0.1740","0.0000","0.0000","0.9110","0.0000","0.0890","381"
"382","0.0000","0.0000","0.9730","0.0000","0.0270","0.0000","0.0000","0.9960","0.0000","0.0040","382"
"383","0.0000","0.0000","0.9980","0.0010","0.0010","0.0000","0.0000","1.0000","0.0000","0.0000","383"
"384","0.0000","0.0000","1.0000","0.0000","0.0000","0.0000","0.0000","1.0000","0.0000","0.0000","384"
"385","0.0000","0.0000","0.9260","0.0000","0.0740","0.0000","0.0000","0.9900","0.0000","0.0100","385"
"386","0.5704","0.3317","0.0180","0.0150","0.0649","0.6667","0.2913","0.0130","0.0120","0.0170","386"
"387","0.0000","0.0000","0.9459","0.0010","0.0531","0.0000","0.0000","0.9790","0.0000","0.0210","387"
"388","0.0000","0.0000","0.9650","0.0000","0.0350","0.0000","0.0000","0.9870","0.0000","0.0130","388"
"389","0.0000","0.0000","0.7020","0.0000","0.2980","0.0000","0.0000","0.7810","0.0000","0.2190","389"
"390","0.0000","0.0000","0.9890","0.0000","0.0110","0.0000","0.0000","0.9930","0.0000","0.0070","390"
"391","0.0190","0.0000","0.8302","0.0000","0.1508","0.0150","0.0000","0.9720","0.0000","0.0130","391"
"392","0.0000","0.0000","0.9990","0.0000","0.0010","0.0000","0.0000","1.0000","0.0000","0.0000","392"
"393","0.0000","0.0000","1.0000","0.0000","0.0000","0.0000","0.0000","1.0000","0.0000","0.0000","393"
"394","0.0000","0.0000","0.9970","0.0000","0.0030","0.0000","0.0000","1.0000","0.0000","0.0000","394"
"395","0.0000","0.0000","0.9660","0.0000","0.0340","0.0000","0.0000","0.9960","0.0000","0.0040","395"
"396","0.0080","0.7962","0.1558","0.0170","0.0230","0.0020","0.9320","0.0480","0.0140","0.0040","396"
"397","0.0000","0.0000","0.9540","0.0100","0.0360","0.0000","0.0000","0.9670","0.0080","0.0250","397"
"398","0.0000","0.0000","0.9990","0.0000","0.0010","0.0000","0.0000","1.0000","0.0000","0.0000","398"
"399","0.0000","0.0000","0.0930","0.0020","0.9050","0.0000","0.0000","0.0590","0.0010","0.9400","399"
"400","0.0040","0.1270","0.7310","0.1260","0.0120","0.0020","0.0200","0.8458","0.1321","0.0000","400"
"401","0.0000","0.0020","0.5010","0.1980","0.2990","0.0000","0.0010","0.1370","0.7790","0.0830","401"
"402","0.0000","0.0000","0.9990","0.0000","0.0010","0.0000","0.0000","1.0000","0.0000","0.0000","402"
"403","0.0000","0.0000","1.0000","0.0000","0.0000","0.0000","0.0000","1.0000","0.0000","0.0000","403"
"404","0.0000","0.0000","0.9990","0.0000","0.0010","0.0000","0.0000","1.0000","0.0000","0.0000","404"
"405","0.0000","0.0000","0.9970","0.0000","0.0030","0.0000","0.0000","1.0000","0.0000","0.0000","405"
"406","0.0000","0.0000","0.9610","0.0000","0.0390","0.0000","0.0000","0.9810","0.0000","0.0190","406"
"407","0.0000","0.0000","0.4450","0.0000","0.5550","0.0000","0.0000","0.7050","0.0000","0.2950","407"
"408","0.0000","0.0000","0.7960","0.0000","0.2040","0.0000","0.0000","0.9550","0.0000","0.0450","408"
"409","0.0000","0.0000","0.9990","0.0000","0.0010","0.0000","0.0000","1.0000","0.0000","0.0000","409"
"410","0.0010","0.1620","0.1360","0.1190","0.5820","0.0010","0.1608","0.1119","0.0799","0.6464","410"
"411","0.0030","0.0010","0.8941","0.0000","0.1019","0.0020","0.0000","0.9750","0.0000","0.0230","411"
"412","0.0000","0.0000","0.9980","0.0000","0.0020","0.0000","0.0000","1.0000","0.0000","0.0000","412"
"413","0.0000","0.0000","0.9610","0.0010","0.0380","0.0000","0.0000","0.9940","0.0000","0.0060","413"
"414","0.0020","0.0050","0.7490","0.0380","0.2060","0.0020","0.0050","0.7778","0.0380","0.1772","414"
"415","0.0000","0.0000","0.9760","0.0000","0.0240","0.0000","0.0000","0.9860","0.0000","0.0140","415"
"416","0.0000","0.0000","0.9480","0.0010","0.0510","0.0000","0.0000","0.9760","0.0000","0.0240","416"
"417","0.0000","0.0010","0.8960","0.0020","0.1010","0.0000","0.0000","0.9490","0.0020","0.0490","417"
"418","0.0080","0.0090","0.9289","0.0120","0.0420","0.0090","0.0050","0.9520","0.0180","0.0160","418"
"419","0.0000","0.0090","0.7880","0.0000","0.2030","0.0000","0.0120","0.0900","0.0000","0.8980","419"
"420","0.0090","0.0090","0.6833","0.0400","0.2587","0.0010","0.0010","0.0110","0.0010","0.9860","420"
"421","0.0020","0.0050","0.0290","0.9630","0.0010","0.0010","0.0000","0.0160","0.9830","0.0000","421"
"422","0.0030","0.0000","0.9770","0.0000","0.0200","0.0020","0.0000","0.9900","0.0000","0.0080","422"
"423","0.0010","0.0050","0.2412","0.0020","0.7508","0.0010","0.0050","0.1890","0.0020","0.8030","423"
"424","0.0000","0.0000","0.7718","0.0000","0.2282","0.0000","0.0000","0.9000","0.0000","0.1000","424"
"425","0.0000","0.0000","0.9970","0.0000","0.0030","0.0000","0.0000","0.9990","0.0000","0.0010","425"
"426","0.0000","0.0000","0.9870","0.0000","0.0130","0.0000","0.0000","0.9990","0.0000","0.0010","426"
"427","0.0000","0.0000","0.9870","0.0000","0.0130","0.0000","0.0000","0.9860","0.0000","0.0140","427"
"428","0.0000","0.0050","0.7838","0.0330","0.1782","0.0000","0.0050","0.8440","0.0300","0.1210","428"
"429","0.0000","0.0000","0.9950","0.0000","0.0050","0.0000","0.0000","0.9990","0.0000","0.0010","429"
"430","0.0000","0.0000","0.9940","0.0000","0.0060","0.0000","0.0000","0.9990","0.0000","0.0010","430"
"431","0.0000","0.0000","0.9920","0.0010","0.0070","0.0000","0.0000","1.0000","0.0000","0.0000","431"
"432","0.0010","0.0030","0.9280","0.0090","0.0590","0.0010","0.0020","0.9760","0.0040","0.0170","432"
"433","0.0000","0.0000","0.6790","0.0080","0.3130","0.0000","0.0000","0.8991","0.0050","0.0959","433"
"434","0.0000","0.0000","0.8120","0.0000","0.1880","0.0000","0.0000","0.9070","0.0000","0.0930","434"
"435","0.0040","0.1980","0.6760","0.1150","0.0070","0.0020","0.1900","0.7070","0.1000","0.0010","435"
"436","0.0020","0.0000","0.6867","0.0010","0.3103","0.0010","0.0000","0.8840","0.0000","0.1150","436"
"437","0.0000","0.0000","0.9930","0.0000","0.0070","0.0000","0.0000","0.9930","0.0010","0.0060","437"
"438","0.0000","0.0000","0.9990","0.0000","0.0010","0.0000","0.0000","1.0000","0.0000","0.0000","438"
"439","0.0000","0.0000","0.9930","0.0000","0.0070","0.0000","0.0000","0.9980","0.0000","0.0020","439"
